step,timestamp,total_reward,rm_score,indicator_penalty,kl_penalty,response_length_mean,response_length_std,ppo_loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction,reward_mean,reward_std,reward_min,reward_max,advantage_mean,advantage_std,gpu_memory_gb,feat_10157_activation,feat_29733_activation,feat_6326_activation,feat_10157_above_tau,feat_29733_above_tau,feat_6326_above_tau
55,375.1487228870392,-0.2353515625,-0.0859375,0.150390625,0.0,128.0,0.0,1.092944860458374,-0.0007583796977996826,2.1875,2.0594236850738525,0.0008818581700325012,0.0,-0.2353515625,0.302734375,-0.44921875,-0.02197265625,0.435546875,2.03125,35.238754304,5.65625,4.875,5.78125,0.5,0.5,0.5
56,381.6983916759491,-0.40234375,-0.10205078125,0.30078125,0.0,128.0,0.0,0.07629051804542542,0.0017216503620147705,0.1337890625,1.9231488704681396,-0.0009138137102127075,0.0,-0.40234375,0.0498046875,-0.4375,-0.3671875,0.0439453125,0.5234375,35.238754304,7.0,6.28125,6.84375,1.0,1.0,1.0
57,388.3105580806732,-0.408203125,-0.107421875,0.30078125,0.0,128.0,0.0,0.07427716255187988,4.7579407691955566e-05,0.150390625,1.5029513835906982,-0.0004913955926895142,0.0,-0.408203125,0.0137939453125,-0.41796875,-0.3984375,0.0,0.5625,35.238754304,7.8125,7.84375,8.75,1.0,1.0,1.0
58,395.1788680553436,-0.28125,-0.07958984375,0.2001953125,0.0,128.0,0.0,0.6524346470832825,0.00011456012725830078,1.29296875,3.385739803314209,0.0013117939233779907,0.0,-0.28125,0.189453125,-0.4140625,-0.146484375,-0.7421875,1.234375,35.238754304,4.40625,5.0625,3.40625,0.5,1.0,0.5
59,401.7188105583191,-0.4296875,-0.12890625,0.30078125,0.0,128.0,0.0,0.9058474898338318,0.0007472187280654907,1.828125,2.3709158897399902,-0.0023782849311828613,0.0,-0.4296875,0.004150390625,-0.43359375,-0.427734375,-1.1015625,1.09375,35.238754304,9.3125,7.875,8.5625,1.0,1.0,1.0
60,408.2966470718384,-0.287109375,-0.08642578125,0.2001953125,0.0,128.0,0.0,1.999455451965332,-0.0002105236053466797,4.0,1.917555332183838,0.0026237964630126953,0.0,-0.287109375,0.212890625,-0.4375,-0.13671875,1.9921875,0.275390625,35.238754304,7.375,7.8125,4.59375,0.5,1.0,0.5
61,414.82752680778503,-0.220703125,-0.0703125,0.150390625,0.0,128.0,0.0,0.502572238445282,-0.0019753724336624146,1.01171875,1.7240269184112549,0.002081267535686493,0.0,-0.220703125,0.26953125,-0.412109375,-0.030029296875,0.98046875,0.359375,35.238754304,5.9375,3.8125,3.375,0.5,0.5,0.5
62,422.9309446811676,-0.421875,-0.1220703125,0.30078125,0.0,128.0,0.0,0.04340320825576782,-0.0015935152769088745,0.0830078125,2.353858232498169,-0.002360701560974121,0.0,-0.421875,0.004150390625,-0.42578125,-0.419921875,0.28125,0.06884765625,35.238754304,7.4375,6.34375,10.875,1.0,1.0,1.0
63,430.7486114501953,-0.275390625,-0.0751953125,0.2001953125,0.0,128.0,0.0,0.35008978843688965,0.005155831575393677,0.681640625,2.0729546546936035,0.0009044259786605835,0.0,-0.275390625,0.033203125,-0.298828125,-0.251953125,0.6953125,0.6328125,35.238754304,6.4375,6.75,0.0,1.0,1.0,0.0
64,437.3015413284302,-0.3359375,-0.0849609375,0.25,0.0,128.0,0.0,0.5039682984352112,-0.019472137093544006,1.03515625,3.1935994625091553,0.002451568841934204,0.0,-0.3359375,0.1171875,-0.41796875,-0.251953125,1.0,0.2041015625,35.238754304,7.0625,6.375,3.96875,1.0,1.0,0.5
