step,timestamp,total_reward,rm_score,indicator_penalty,kl_penalty,response_length_mean,response_length_std,ppo_loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction,reward_mean,reward_std,reward_min,reward_max,advantage_mean,advantage_std,gpu_memory_gb,feat_48659_activation,feat_28879_activation,feat_26446_activation,feat_48659_above_tau,feat_28879_above_tau,feat_26446_above_tau
27,378.80500864982605,-0.023193359375,-0.023193359375,0.0,0.0,256.0,0.0,0.141396164894104,0.002992987632751465,0.2724609375,1.8560657501220703,-0.0015186667442321777,0.0,-0.023193359375,0.0198974609375,-0.037353515625,-0.0091552734375,-0.400390625,0.482421875,37.46552576,0.0,1.40625,0.0,0.0,0.0,0.0
28,392.3535556793213,-0.07275390625,-0.07275390625,0.0,0.0,256.0,0.0,0.3123016059398651,-0.0004740804433822632,0.619140625,1.5891488790512085,-0.0009752362966537476,0.0,-0.07275390625,0.042724609375,-0.10302734375,-0.042724609375,-0.056640625,1.1328125,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
29,405.90265464782715,-0.0732421875,-0.0732421875,0.0,0.0,256.0,0.0,0.6299689412117004,-0.003388822078704834,1.26953125,0.9223628640174866,-0.00048059970140457153,0.0,-0.0732421875,0.00830078125,-0.0791015625,-0.0673828125,-1.0859375,0.43359375,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
30,419.4510180950165,-0.11865234375,-0.11865234375,0.0,0.0,256.0,0.0,0.19378021359443665,0.001264229416847229,0.388671875,1.8219397068023682,-0.0031684041023254395,0.0,-0.11865234375,0.0103759765625,-0.1259765625,-0.111328125,0.5625,0.34765625,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
31,432.2079153060913,-0.0810546875,-0.0810546875,0.0,0.0,256.0,0.0,1.5551398992538452,4.2065978050231934e-05,3.1171875,1.2690694332122803,0.001916736364364624,0.0,-0.0810546875,0.007598876953125,-0.08642578125,-0.07568359375,1.5859375,1.140625,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
32,445.78425788879395,-0.16796875,-0.06787109375,0.10009765625,0.0,256.0,0.0,0.4116467833518982,0.0054347217082977295,0.8046875,2.6121323108673096,-0.001128166913986206,0.0,-0.16796875,0.0096435546875,-0.1748046875,-0.1611328125,-0.8671875,0.33984375,37.46552576,0.0,4.46875,0.0,0.0,1.0,0.0
33,459.41050362586975,-0.197265625,-0.0966796875,0.10009765625,0.0,256.0,0.0,0.18753576278686523,-0.09959001839160919,0.568359375,2.368617534637451,2.7526170015335083e-05,0.0,-0.197265625,0.052490234375,-0.234375,-0.16015625,-0.75,0.019287109375,37.46552576,0.0,5.53125,0.0,0.0,1.0,0.0
34,472.83110213279724,-0.28515625,-0.134765625,0.150390625,0.0,256.0,0.0,0.05483245849609375,-0.00033611059188842773,0.109619140625,2.3408429622650146,0.0015266835689544678,0.0,-0.28515625,0.259765625,-0.46875,-0.10205078125,-0.2060546875,0.36328125,37.46552576,4.21875,4.375,4.46875,0.5,0.5,0.5
35,486.30759859085083,-0.11962890625,-0.06982421875,0.050048828125,0.0,256.0,0.0,0.18454164266586304,0.0003786832094192505,0.373046875,1.0686945915222168,0.00039733946323394775,0.0,-0.11962890625,0.10986328125,-0.197265625,-0.041748046875,0.474609375,0.53125,37.46552576,0.0,3.84375,0.0,0.0,0.5,0.0
36,499.7244429588318,-0.0654296875,-0.0654296875,0.0,0.0,256.0,0.0,0.5237340927124023,0.00017452239990234375,1.04296875,1.403333067893982,0.0004603564739227295,0.0,-0.0654296875,0.0255126953125,-0.08349609375,-0.04736328125,-0.96484375,0.546875,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
37,513.1370122432709,-0.10693359375,-0.10693359375,0.0,0.0,256.0,0.0,0.08146500587463379,0.006492182612419128,0.15185546875,1.2999576330184937,-0.0009465515613555908,0.0,-0.10693359375,0.00830078125,-0.11279296875,-0.10107421875,-0.359375,0.208984375,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
38,527.0613231658936,-0.055908203125,-0.055908203125,0.0,0.0,256.0,0.0,2.3246543407440186,0.011912629008293152,4.609375,1.6254414319992065,-0.0007884800434112549,0.0,-0.055908203125,0.033447265625,-0.07958984375,-0.0322265625,-2.140625,0.34765625,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
39,540.5892996788025,-0.166015625,-0.115234375,0.050048828125,0.0,256.0,0.0,0.3068244457244873,0.0015970319509506226,0.595703125,2.3736257553100586,0.0010940209031105042,0.0,-0.166015625,0.05322265625,-0.203125,-0.1279296875,0.76171875,0.0220947265625,37.46552576,0.0,3.625,0.0,0.0,0.5,0.0
40,554.1493601799011,-0.1689453125,-0.11865234375,0.050048828125,0.0,256.0,0.0,0.39760923385620117,0.0014742910861968994,0.8046875,1.600571870803833,0.0007504820823669434,0.0,-0.1689453125,0.06787109375,-0.216796875,-0.12109375,-0.3984375,1.171875,37.46552576,0.0,3.140625,0.0,0.0,0.5,0.0
41,570.1192209720612,-0.166015625,-0.11572265625,0.050048828125,0.0,256.0,0.0,0.27095383405685425,9.690225124359131e-05,0.560546875,2.5005991458892822,0.00012575089931488037,0.0,-0.166015625,0.0615234375,-0.208984375,-0.1220703125,0.490234375,0.8203125,37.46552576,0.0,2.875,0.0,0.0,0.5,0.0
42,583.6287145614624,-0.0703125,-0.0703125,0.0,0.0,256.0,0.0,0.44248348474502563,-0.0011887699365615845,0.892578125,2.1409435272216797,-0.0012510716915130615,0.0,-0.0703125,0.0771484375,-0.125,-0.01611328125,0.72265625,0.8671875,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
43,597.2938325405121,-0.169921875,-0.0693359375,0.10009765625,0.0,256.0,0.0,1.1955910921096802,0.00011500716209411621,2.375,0.8041895627975464,0.00020887702703475952,0.0,-0.169921875,0.00830078125,-0.17578125,-0.1640625,-0.62109375,1.96875,37.46552576,0.0,5.25,0.0,0.0,1.0,0.0
44,610.8920874595642,-0.111328125,-0.06103515625,0.050048828125,0.0,256.0,0.0,0.2600844204425812,-0.00036337971687316895,0.51953125,1.3425365686416626,0.00029987096786499023,0.0,-0.111328125,0.10791015625,-0.1875,-0.034912109375,0.111328125,0.98046875,37.46552576,0.0,2.875,0.0,0.0,0.5,0.0
